"","STNAME","CTYNAME","RACE","MR"
"3617","KS","Decatur County","A_AIC",9
"3618","KS","Decatur County","A_A",5
"3619","KS","Decatur County","NHPI_AIC",4
"3620","KS","Decatur County","NHPI_A",4
"3621","KS","Dickinson County","A_AIC",117
"3622","KS","Dickinson County","A_A",59
"3623","KS","Dickinson County","NHPI_AIC",7
"3624","KS","Dickinson County","NHPI_A",2
"3625","KS","Doniphan County","A_AIC",30
"3626","KS","Doniphan County","A_A",21
"3627","KS","Doniphan County","NHPI_AIC",1
"3628","KS","Doniphan County","NHPI_A",0
"3629","KS","Douglas County","A_AIC",3748
"3630","KS","Douglas County","A_A",3186
"3631","KS","Douglas County","NHPI_AIC",166
"3632","KS","Douglas County","NHPI_A",71
"3633","KS","Edwards County","A_AIC",16
"3634","KS","Edwards County","A_A",11
"3635","KS","Edwards County","NHPI_AIC",0
"3636","KS","Edwards County","NHPI_A",0
"3637","KS","Elk County","A_AIC",11
"3638","KS","Elk County","A_A",6
"3639","KS","Elk County","NHPI_AIC",5
"3640","KS","Elk County","NHPI_A",2
"3641","KS","Ellis County","A_AIC",260
"3642","KS","Ellis County","A_A",225
"3643","KS","Ellis County","NHPI_AIC",10
"3644","KS","Ellis County","NHPI_A",5
"3645","KS","Ellsworth County","A_AIC",25
"3646","KS","Ellsworth County","A_A",16
"3647","KS","Ellsworth County","NHPI_AIC",2
"3648","KS","Ellsworth County","NHPI_A",1
"3649","KS","Finney County","A_AIC",1292
"3650","KS","Finney County","A_A",1205
"3651","KS","Finney County","NHPI_AIC",93
"3652","KS","Finney County","NHPI_A",54
"3653","KS","Ford County","A_AIC",738
"3654","KS","Ford County","A_A",701
"3655","KS","Ford County","NHPI_AIC",76
"3656","KS","Ford County","NHPI_A",65
"3657","KS","Franklin County","A_AIC",103
"3658","KS","Franklin County","A_A",82
"3659","KS","Franklin County","NHPI_AIC",5
"3660","KS","Franklin County","NHPI_A",1
"3661","KS","Geary County","A_AIC",1378
"3662","KS","Geary County","A_A",931
"3663","KS","Geary County","NHPI_AIC",208
"3664","KS","Geary County","NHPI_A",122
"3665","KS","Gove County","A_AIC",7
"3666","KS","Gove County","A_A",3
"3667","KS","Gove County","NHPI_AIC",1
"3668","KS","Gove County","NHPI_A",0
"3669","KS","Graham County","A_AIC",13
"3670","KS","Graham County","A_A",8
"3671","KS","Graham County","NHPI_AIC",1
"3672","KS","Graham County","NHPI_A",1
"3673","KS","Grant County","A_AIC",53
"3674","KS","Grant County","A_A",46
"3675","KS","Grant County","NHPI_AIC",2
"3676","KS","Grant County","NHPI_A",0
"3677","KS","Gray County","A_AIC",15
"3678","KS","Gray County","A_A",6
"3679","KS","Gray County","NHPI_AIC",9
"3680","KS","Gray County","NHPI_A",4
"3681","KS","Greeley County","A_AIC",6
"3682","KS","Greeley County","A_A",6
"3683","KS","Greeley County","NHPI_AIC",2
"3684","KS","Greeley County","NHPI_A",2
"3685","KS","Greenwood County","A_AIC",15
"3686","KS","Greenwood County","A_A",8
"3687","KS","Greenwood County","NHPI_AIC",0
"3688","KS","Greenwood County","NHPI_A",0
"3689","KS","Hamilton County","A_AIC",19
"3690","KS","Hamilton County","A_A",15
"3691","KS","Hamilton County","NHPI_AIC",10
"3692","KS","Hamilton County","NHPI_A",10
"3693","KS","Harper County","A_AIC",15
"3694","KS","Harper County","A_A",10
"3695","KS","Harper County","NHPI_AIC",5
"3696","KS","Harper County","NHPI_A",4
"3697","KS","Harvey County","A_AIC",248
"3698","KS","Harvey County","A_A",179
"3699","KS","Harvey County","NHPI_AIC",27
"3700","KS","Harvey County","NHPI_A",13
"3701","KS","Haskell County","A_AIC",33
"3702","KS","Haskell County","A_A",27
"3703","KS","Haskell County","NHPI_AIC",4
"3704","KS","Haskell County","NHPI_A",0
"3705","KS","Hodgeman County","A_AIC",1
"3706","KS","Hodgeman County","A_A",0
"3707","KS","Hodgeman County","NHPI_AIC",0
"3708","KS","Hodgeman County","NHPI_A",0
"3709","KS","Jackson County","A_AIC",43
"3710","KS","Jackson County","A_A",23
"3711","KS","Jackson County","NHPI_AIC",5
"3712","KS","Jackson County","NHPI_A",3
"3713","KS","Jefferson County","A_AIC",57
"3714","KS","Jefferson County","A_A",31
"3715","KS","Jefferson County","NHPI_AIC",26
"3716","KS","Jefferson County","NHPI_A",2
"3717","KS","Jewell County","A_AIC",3
"3718","KS","Jewell County","A_A",3
"3719","KS","Jewell County","NHPI_AIC",2
"3720","KS","Jewell County","NHPI_A",1
"3721","KS","Johnson County","A_AIC",14686
"3722","KS","Johnson County","A_A",13008
"3723","KS","Johnson County","NHPI_AIC",390
"3724","KS","Johnson County","NHPI_A",169
"3725","KS","Kearny County","A_AIC",16
"3726","KS","Kearny County","A_A",15
"3727","KS","Kearny County","NHPI_AIC",4
"3728","KS","Kearny County","NHPI_A",4
"3729","KS","Kingman County","A_AIC",39
"3730","KS","Kingman County","A_A",22
"3731","KS","Kingman County","NHPI_AIC",3
"3732","KS","Kingman County","NHPI_A",2
"3733","KS","Kiowa County","A_AIC",13
"3734","KS","Kiowa County","A_A",9
"3735","KS","Kiowa County","NHPI_AIC",4
"3736","KS","Kiowa County","NHPI_A",0
"3737","KS","Labette County","A_AIC",110
"3738","KS","Labette County","A_A",73
"3739","KS","Labette County","NHPI_AIC",10
"3740","KS","Labette County","NHPI_A",3
"3741","KS","Lane County","A_AIC",7
"3742","KS","Lane County","A_A",2
"3743","KS","Lane County","NHPI_AIC",2
"3744","KS","Lane County","NHPI_A",2
"3745","KS","Leavenworth County","A_AIC",1057
"3746","KS","Leavenworth County","A_A",748
"3747","KS","Leavenworth County","NHPI_AIC",191
"3748","KS","Leavenworth County","NHPI_A",99
"3749","KS","Lincoln County","A_AIC",6
"3750","KS","Lincoln County","A_A",4
"3751","KS","Lincoln County","NHPI_AIC",3
"3752","KS","Lincoln County","NHPI_A",0
"3753","KS","Linn County","A_AIC",21
"3754","KS","Linn County","A_A",13
"3755","KS","Linn County","NHPI_AIC",5
"3756","KS","Linn County","NHPI_A",4
"3757","KS","Logan County","A_AIC",17
"3758","KS","Logan County","A_A",6
"3759","KS","Logan County","NHPI_AIC",1
"3760","KS","Logan County","NHPI_A",0
"3761","KS","Lyon County","A_AIC",847
"3762","KS","Lyon County","A_A",751
"3763","KS","Lyon County","NHPI_AIC",24
"3764","KS","Lyon County","NHPI_A",11
"3765","KS","Marion County","A_AIC",42
"3766","KS","Marion County","A_A",26
"3767","KS","Marion County","NHPI_AIC",25
"3768","KS","Marion County","NHPI_A",1
"3769","KS","Marshall County","A_AIC",43
"3770","KS","Marshall County","A_A",21
"3771","KS","Marshall County","NHPI_AIC",6
"3772","KS","Marshall County","NHPI_A",2
"3773","KS","McPherson County","A_AIC",152
"3774","KS","McPherson County","A_A",96
"3775","KS","McPherson County","NHPI_AIC",45
"3776","KS","McPherson County","NHPI_A",19
"3777","KS","Meade County","A_AIC",11
"3778","KS","Meade County","A_A",10
"3779","KS","Meade County","NHPI_AIC",0
"3780","KS","Meade County","NHPI_A",0
"3781","KS","Miami County","A_AIC",79
"3782","KS","Miami County","A_A",49
"3783","KS","Miami County","NHPI_AIC",9
"3784","KS","Miami County","NHPI_A",3
"3785","KS","Mitchell County","A_AIC",30
"3786","KS","Mitchell County","A_A",21
"3787","KS","Mitchell County","NHPI_AIC",2
"3788","KS","Mitchell County","NHPI_A",2
"3789","KS","Montgomery County","A_AIC",231
"3790","KS","Montgomery County","A_A",173
"3791","KS","Montgomery County","NHPI_AIC",27
"3792","KS","Montgomery County","NHPI_A",8
"3793","KS","Morris County","A_AIC",25
"3794","KS","Morris County","A_A",17
"3795","KS","Morris County","NHPI_AIC",3
"3796","KS","Morris County","NHPI_A",1
"3797","KS","Morton County","A_AIC",48
"3798","KS","Morton County","A_A",38
"3799","KS","Morton County","NHPI_AIC",0
"3800","KS","Morton County","NHPI_A",0
"3801","KS","Nemaha County","A_AIC",15
"3802","KS","Nemaha County","A_A",11
"3803","KS","Nemaha County","NHPI_AIC",9
"3804","KS","Nemaha County","NHPI_A",6
"3805","KS","Neosho County","A_AIC",86
"3806","KS","Neosho County","A_A",54
"3807","KS","Neosho County","NHPI_AIC",13
"3808","KS","Neosho County","NHPI_A",4
"3809","KS","Ness County","A_AIC",7
"3810","KS","Ness County","A_A",3
"3811","KS","Ness County","NHPI_AIC",1
"3812","KS","Ness County","NHPI_A",0
"3813","KS","Norton County","A_AIC",37
"3814","KS","Norton County","A_A",26
"3815","KS","Norton County","NHPI_AIC",3
"3816","KS","Norton County","NHPI_A",1
"3817","KS","Osage County","A_AIC",43
"3818","KS","Osage County","A_A",28
"3819","KS","Osage County","NHPI_AIC",29
"3820","KS","Osage County","NHPI_A",17
"3821","KS","Osborne County","A_AIC",15
"3822","KS","Osborne County","A_A",9
"3823","KS","Osborne County","NHPI_AIC",1
"3824","KS","Osborne County","NHPI_A",1
"3825","KS","Ottawa County","A_AIC",16
"3826","KS","Ottawa County","A_A",8
"3827","KS","Ottawa County","NHPI_AIC",1
"3828","KS","Ottawa County","NHPI_A",1
"3829","KS","Pawnee County","A_AIC",51
"3830","KS","Pawnee County","A_A",44
"3831","KS","Pawnee County","NHPI_AIC",2
"3832","KS","Pawnee County","NHPI_A",0
"3833","KS","Phillips County","A_AIC",30
"3834","KS","Phillips County","A_A",27
"3835","KS","Phillips County","NHPI_AIC",0
"3836","KS","Phillips County","NHPI_A",0
"3837","KS","Pottawatomie County","A_AIC",86
"3838","KS","Pottawatomie County","A_A",59
"3839","KS","Pottawatomie County","NHPI_AIC",13
"3840","KS","Pottawatomie County","NHPI_A",1
"3841","KS","Pratt County","A_AIC",62
"3842","KS","Pratt County","A_A",53
"3843","KS","Pratt County","NHPI_AIC",7
"3844","KS","Pratt County","NHPI_A",3
"3845","KS","Rawlins County","A_AIC",6
"3846","KS","Rawlins County","A_A",3
"3847","KS","Rawlins County","NHPI_AIC",0
"3848","KS","Rawlins County","NHPI_A",0
"3849","KS","Reno County","A_AIC",428
"3850","KS","Reno County","A_A",304
"3851","KS","Reno County","NHPI_AIC",50
"3852","KS","Reno County","NHPI_A",25
"3853","KS","Republic County","A_AIC",13
"3854","KS","Republic County","A_A",11
"3855","KS","Republic County","NHPI_AIC",0
"3856","KS","Republic County","NHPI_A",0
"3857","KS","Rice County","A_AIC",48
"3858","KS","Rice County","A_A",36
"3859","KS","Rice County","NHPI_AIC",4
"3860","KS","Rice County","NHPI_A",4
"3861","KS","Riley County","A_AIC",2511
"3862","KS","Riley County","A_A",2077
"3863","KS","Riley County","NHPI_AIC",232
"3864","KS","Riley County","NHPI_A",109
"3865","KS","Rooks County","A_AIC",15
"3866","KS","Rooks County","A_A",11
"3867","KS","Rooks County","NHPI_AIC",4
"3868","KS","Rooks County","NHPI_A",1
"3869","KS","Rush County","A_AIC",6
"3870","KS","Rush County","A_A",4
"3871","KS","Rush County","NHPI_AIC",0
"3872","KS","Rush County","NHPI_A",0
"3873","KS","Russell County","A_AIC",27
"3874","KS","Russell County","A_A",24
"3875","KS","Russell County","NHPI_AIC",2
"3876","KS","Russell County","NHPI_A",1
"3877","KS","Saline County","A_AIC",1095
"3878","KS","Saline County","A_A",933
"3879","KS","Saline County","NHPI_AIC",51
"3880","KS","Saline County","NHPI_A",30
"3881","KS","Scott County","A_AIC",12
"3882","KS","Scott County","A_A",6
"3883","KS","Scott County","NHPI_AIC",1
"3884","KS","Scott County","NHPI_A",1
"3885","KS","Sedgwick County","A_AIC",17550
"3886","KS","Sedgwick County","A_A",15530
"3887","KS","Sedgwick County","NHPI_AIC",729
"3888","KS","Sedgwick County","NHPI_A",343
"3889","KS","Seward County","A_AIC",750
"3890","KS","Seward County","A_A",705
"3891","KS","Seward County","NHPI_AIC",46
"3892","KS","Seward County","NHPI_A",39
"3893","KS","Shawnee County","A_AIC",2216
"3894","KS","Shawnee County","A_A",1715
"3895","KS","Shawnee County","NHPI_AIC",182
"3896","KS","Shawnee County","NHPI_A",78
"3897","KS","Sheridan County","A_AIC",2
"3898","KS","Sheridan County","A_A",2
"3899","KS","Sheridan County","NHPI_AIC",4
"3900","KS","Sheridan County","NHPI_A",4
"3901","KS","Sherman County","A_AIC",25
"3902","KS","Sherman County","A_A",13
"3903","KS","Sherman County","NHPI_AIC",11
"3904","KS","Sherman County","NHPI_A",11
"3905","KS","Smith County","A_AIC",2
"3906","KS","Smith County","A_A",2
"3907","KS","Smith County","NHPI_AIC",5
"3908","KS","Smith County","NHPI_A",5
"3909","KS","Stafford County","A_AIC",18
"3910","KS","Stafford County","A_A",7
"3911","KS","Stafford County","NHPI_AIC",0
"3912","KS","Stafford County","NHPI_A",0
"3913","KS","Stanton County","A_AIC",13
"3914","KS","Stanton County","A_A",5
"3915","KS","Stanton County","NHPI_AIC",0
"3916","KS","Stanton County","NHPI_A",0
"3917","KS","Stevens County","A_AIC",13
"3918","KS","Stevens County","A_A",13
"3919","KS","Stevens County","NHPI_AIC",7
"3920","KS","Stevens County","NHPI_A",1
"3921","KS","Sumner County","A_AIC",85
"3922","KS","Sumner County","A_A",61
"3923","KS","Sumner County","NHPI_AIC",23
"3924","KS","Sumner County","NHPI_A",14
"3925","KS","Thomas County","A_AIC",30
"3926","KS","Thomas County","A_A",22
"3927","KS","Thomas County","NHPI_AIC",4
"3928","KS","Thomas County","NHPI_A",2
"3929","KS","Trego County","A_AIC",18
"3930","KS","Trego County","A_A",16
"3931","KS","Trego County","NHPI_AIC",2
"3932","KS","Trego County","NHPI_A",2
"3933","KS","Wabaunsee County","A_AIC",15
"3934","KS","Wabaunsee County","A_A",10
"3935","KS","Wabaunsee County","NHPI_AIC",8
"3936","KS","Wabaunsee County","NHPI_A",6
"3937","KS","Wallace County","A_AIC",5
"3938","KS","Wallace County","A_A",3
"3939","KS","Wallace County","NHPI_AIC",1
"3940","KS","Wallace County","NHPI_A",0
"3941","KS","Washington County","A_AIC",13
"3942","KS","Washington County","A_A",3
"3943","KS","Washington County","NHPI_AIC",0
"3944","KS","Washington County","NHPI_A",0
"3945","KS","Wichita County","A_AIC",10
"3946","KS","Wichita County","A_A",2
"3947","KS","Wichita County","NHPI_AIC",0
"3948","KS","Wichita County","NHPI_A",0
"3949","KS","Wilson County","A_AIC",39
"3950","KS","Wilson County","A_A",27
"3951","KS","Wilson County","NHPI_AIC",12
"3952","KS","Wilson County","NHPI_A",4
"3953","KS","Woodson County","A_AIC",4
"3954","KS","Woodson County","A_A",2
"3955","KS","Woodson County","NHPI_AIC",0
"3956","KS","Woodson County","NHPI_A",0
"3957","KS","Wyandotte County","A_AIC",3156
"3958","KS","Wyandotte County","A_A",2792
"3959","KS","Wyandotte County","NHPI_AIC",178
"3960","KS","Wyandotte County","NHPI_A",79
"3961","KY","Adair County","A_AIC",54
"3962","KY","Adair County","A_A",45
"3963","KY","Adair County","NHPI_AIC",5
"3964","KY","Adair County","NHPI_A",3
"3965","KY","Allen County","A_AIC",42
"3966","KY","Allen County","A_A",21
"3967","KY","Allen County","NHPI_AIC",2
"3968","KY","Allen County","NHPI_A",2
"3969","KY","Anderson County","A_AIC",30
"3970","KY","Anderson County","A_A",24
"3971","KY","Anderson County","NHPI_AIC",5
"3972","KY","Anderson County","NHPI_A",1
"3973","KY","Ballard County","A_AIC",23
"3974","KY","Ballard County","A_A",15
"3975","KY","Ballard County","NHPI_AIC",3
"3976","KY","Ballard County","NHPI_A",2
"3977","KY","Barren County","A_AIC",189
"3978","KY","Barren County","A_A",156
"3979","KY","Barren County","NHPI_AIC",18
"3980","KY","Barren County","NHPI_A",11
"3981","KY","Bath County","A_AIC",8
"3982","KY","Bath County","A_A",2
"3983","KY","Bath County","NHPI_AIC",1
"3984","KY","Bath County","NHPI_A",0
"3985","KY","Bell County","A_AIC",146
"3986","KY","Bell County","A_A",105
"3987","KY","Bell County","NHPI_AIC",23
"3988","KY","Bell County","NHPI_A",8
"3989","KY","Boone County","A_AIC",1315
"3990","KY","Boone County","A_A",1121
"3991","KY","Boone County","NHPI_AIC",56
"3992","KY","Boone County","NHPI_A",32
"3993","KY","Bourbon County","A_AIC",49
"3994","KY","Bourbon County","A_A",28
"3995","KY","Bourbon County","NHPI_AIC",7
"3996","KY","Bourbon County","NHPI_A",2
"3997","KY","Boyd County","A_AIC",200
"3998","KY","Boyd County","A_A",154
"3999","KY","Boyd County","NHPI_AIC",9
"4000","KY","Boyd County","NHPI_A",2
"4001","KY","Boyle County","A_AIC",200
"4002","KY","Boyle County","A_A",164
"4003","KY","Boyle County","NHPI_AIC",22
"4004","KY","Boyle County","NHPI_A",11
"4005","KY","Bracken County","A_AIC",6
"4006","KY","Bracken County","A_A",5
"4007","KY","Bracken County","NHPI_AIC",3
"4008","KY","Bracken County","NHPI_A",3
"4009","KY","Breathitt County","A_AIC",54
"4010","KY","Breathitt County","A_A",47
"4011","KY","Breathitt County","NHPI_AIC",10
"4012","KY","Breathitt County","NHPI_A",4
"4013","KY","Breckinridge County","A_AIC",25
"4014","KY","Breckinridge County","A_A",15
"4015","KY","Breckinridge County","NHPI_AIC",4
"4016","KY","Breckinridge County","NHPI_A",3
"4017","KY","Bullitt County","A_AIC",253
"4018","KY","Bullitt County","A_A",173
"4019","KY","Bullitt County","NHPI_AIC",28
"4020","KY","Bullitt County","NHPI_A",8
"4021","KY","Butler County","A_AIC",36
"4022","KY","Butler County","A_A",22
"4023","KY","Butler County","NHPI_AIC",0
"4024","KY","Butler County","NHPI_A",0
"4025","KY","Caldwell County","A_AIC",35
"4026","KY","Caldwell County","A_A",22
"4027","KY","Caldwell County","NHPI_AIC",7
"4028","KY","Caldwell County","NHPI_A",1
"4029","KY","Calloway County","A_AIC",546
"4030","KY","Calloway County","A_A",467
"4031","KY","Calloway County","NHPI_AIC",18
"4032","KY","Calloway County","NHPI_A",10
"4033","KY","Campbell County","A_AIC",609
"4034","KY","Campbell County","A_A",486
"4035","KY","Campbell County","NHPI_AIC",49
"4036","KY","Campbell County","NHPI_A",15
"4037","KY","Carlisle County","A_AIC",6
"4038","KY","Carlisle County","A_A",4
"4039","KY","Carlisle County","NHPI_AIC",0
"4040","KY","Carlisle County","NHPI_A",0
"4041","KY","Carroll County","A_AIC",32
"4042","KY","Carroll County","A_A",17
"4043","KY","Carroll County","NHPI_AIC",6
"4044","KY","Carroll County","NHPI_A",5
"4045","KY","Carter County","A_AIC",42
"4046","KY","Carter County","A_A",29
"4047","KY","Carter County","NHPI_AIC",7
"4048","KY","Carter County","NHPI_A",1
"4049","KY","Casey County","A_AIC",24
"4050","KY","Casey County","A_A",10
"4051","KY","Casey County","NHPI_AIC",12
"4052","KY","Casey County","NHPI_A",8
"4053","KY","Christian County","A_AIC",1010
"4054","KY","Christian County","A_A",698
"4055","KY","Christian County","NHPI_AIC",386
"4056","KY","Christian County","NHPI_A",253
"4057","KY","Clark County","A_AIC",99
"4058","KY","Clark County","A_A",68
"4059","KY","Clark County","NHPI_AIC",11
"4060","KY","Clark County","NHPI_A",3
"4061","KY","Clay County","A_AIC",57
"4062","KY","Clay County","A_A",29
"4063","KY","Clay County","NHPI_AIC",11
"4064","KY","Clay County","NHPI_A",4
"4065","KY","Clinton County","A_AIC",6
"4066","KY","Clinton County","A_A",4
"4067","KY","Clinton County","NHPI_AIC",13
"4068","KY","Clinton County","NHPI_A",11
"4069","KY","Crittenden County","A_AIC",20
"4070","KY","Crittenden County","A_A",8
"4071","KY","Crittenden County","NHPI_AIC",3
"4072","KY","Crittenden County","NHPI_A",0
"4073","KY","Cumberland County","A_AIC",15
"4074","KY","Cumberland County","A_A",3
"4075","KY","Cumberland County","NHPI_AIC",12
"4076","KY","Cumberland County","NHPI_A",4
"4077","KY","Daviess County","A_AIC",515
"4078","KY","Daviess County","A_A",399
"4079","KY","Daviess County","NHPI_AIC",65
"4080","KY","Daviess County","NHPI_A",23
"4081","KY","Edmonson County","A_AIC",16
"4082","KY","Edmonson County","A_A",8
"4083","KY","Edmonson County","NHPI_AIC",1
"4084","KY","Edmonson County","NHPI_A",0
"4085","KY","Elliott County","A_AIC",11
"4086","KY","Elliott County","A_A",0
"4087","KY","Elliott County","NHPI_AIC",1
"4088","KY","Elliott County","NHPI_A",1
"4089","KY","Estill County","A_AIC",8
"4090","KY","Estill County","A_A",5
"4091","KY","Estill County","NHPI_AIC",0
"4092","KY","Estill County","NHPI_A",0
"4093","KY","Fayette County","A_AIC",7288
"4094","KY","Fayette County","A_A",6523
"4095","KY","Fayette County","NHPI_AIC",215
"4096","KY","Fayette County","NHPI_A",103
"4097","KY","Fleming County","A_AIC",33
"4098","KY","Fleming County","A_A",23
"4099","KY","Fleming County","NHPI_AIC",0
"4100","KY","Fleming County","NHPI_A",0
"4101","KY","Floyd County","A_AIC",135
"4102","KY","Floyd County","A_A",109
"4103","KY","Floyd County","NHPI_AIC",41
"4104","KY","Floyd County","NHPI_A",35
"4105","KY","Franklin County","A_AIC",446
"4106","KY","Franklin County","A_A",355
"4107","KY","Franklin County","NHPI_AIC",24
"4108","KY","Franklin County","NHPI_A",10
"4109","KY","Fulton County","A_AIC",31
"4110","KY","Fulton County","A_A",24
"4111","KY","Fulton County","NHPI_AIC",1
"4112","KY","Fulton County","NHPI_A",0
"4113","KY","Gallatin County","A_AIC",36
"4114","KY","Gallatin County","A_A",21
"4115","KY","Gallatin County","NHPI_AIC",10
"4116","KY","Gallatin County","NHPI_A",0
"4117","KY","Garrard County","A_AIC",14
"4118","KY","Garrard County","A_A",6
"4119","KY","Garrard County","NHPI_AIC",3
"4120","KY","Garrard County","NHPI_A",0
"4121","KY","Grant County","A_AIC",89
"4122","KY","Grant County","A_A",78
"4123","KY","Grant County","NHPI_AIC",24
"4124","KY","Grant County","NHPI_A",18
"4125","KY","Graves County","A_AIC",108
"4126","KY","Graves County","A_A",74
"4127","KY","Graves County","NHPI_AIC",21
"4128","KY","Graves County","NHPI_A",11
"4129","KY","Grayson County","A_AIC",61
"4130","KY","Grayson County","A_A",39
"4131","KY","Grayson County","NHPI_AIC",3
"4132","KY","Grayson County","NHPI_A",2
"4133","KY","Green County","A_AIC",27
"4134","KY","Green County","A_A",15
"4135","KY","Green County","NHPI_AIC",0
"4136","KY","Green County","NHPI_A",0
"4137","KY","Greenup County","A_AIC",171
"4138","KY","Greenup County","A_A",141
"4139","KY","Greenup County","NHPI_AIC",10
"4140","KY","Greenup County","NHPI_A",1
"4141","KY","Hancock County","A_AIC",23
"4142","KY","Hancock County","A_A",14
"4143","KY","Hancock County","NHPI_AIC",0
"4144","KY","Hancock County","NHPI_A",0
"4145","KY","Hardin County","A_AIC",2330
"4146","KY","Hardin County","A_A",1730
"4147","KY","Hardin County","NHPI_AIC",339
"4148","KY","Hardin County","NHPI_A",214
"4149","KY","Harlan County","A_AIC",120
"4150","KY","Harlan County","A_A",101
"4151","KY","Harlan County","NHPI_AIC",16
"4152","KY","Harlan County","NHPI_A",5
"4153","KY","Harrison County","A_AIC",37
"4154","KY","Harrison County","A_A",24
"4155","KY","Harrison County","NHPI_AIC",8
"4156","KY","Harrison County","NHPI_A",3
"4157","KY","Hart County","A_AIC",27
"4158","KY","Hart County","A_A",19
"4159","KY","Hart County","NHPI_AIC",11
"4160","KY","Hart County","NHPI_A",7
"4161","KY","Henderson County","A_AIC",202
"4162","KY","Henderson County","A_A",155
"4163","KY","Henderson County","NHPI_AIC",12
"4164","KY","Henderson County","NHPI_A",6
"4165","KY","Henry County","A_AIC",69
"4166","KY","Henry County","A_A",53
"4167","KY","Henry County","NHPI_AIC",4
"4168","KY","Henry County","NHPI_A",3
"4169","KY","Hickman County","A_AIC",6
"4170","KY","Hickman County","A_A",3
"4171","KY","Hickman County","NHPI_AIC",0
"4172","KY","Hickman County","NHPI_A",0
"4173","KY","Hopkins County","A_AIC",212
"4174","KY","Hopkins County","A_A",160
"4175","KY","Hopkins County","NHPI_AIC",17
"4176","KY","Hopkins County","NHPI_A",9
"4177","KY","Jackson County","A_AIC",9
"4178","KY","Jackson County","A_A",2
"4179","KY","Jackson County","NHPI_AIC",3
"4180","KY","Jackson County","NHPI_A",1
"4181","KY","Jefferson County","A_AIC",11596
"4182","KY","Jefferson County","A_A",9873
"4183","KY","Jefferson County","NHPI_AIC",623
"4184","KY","Jefferson County","NHPI_A",284
"4185","KY","Jessamine County","A_AIC",296
"4186","KY","Jessamine County","A_A",228
"4187","KY","Jessamine County","NHPI_AIC",25
"4188","KY","Jessamine County","NHPI_A",11
"4189","KY","Johnson County","A_AIC",100
"4190","KY","Johnson County","A_A",68
"4191","KY","Johnson County","NHPI_AIC",6
"4192","KY","Johnson County","NHPI_A",5
"4193","KY","Kenton County","A_AIC",1155
"4194","KY","Kenton County","A_A",907
"4195","KY","Kenton County","NHPI_AIC",96
"4196","KY","Kenton County","NHPI_A",46
"4197","KY","Knott County","A_AIC",40
"4198","KY","Knott County","A_A",27
"4199","KY","Knott County","NHPI_AIC",7
"4200","KY","Knott County","NHPI_A",2
"4201","KY","Knox County","A_AIC",101
"4202","KY","Knox County","A_A",53
"4203","KY","Knox County","NHPI_AIC",26
"4204","KY","Knox County","NHPI_A",6
"4205","KY","Larue County","A_AIC",31
"4206","KY","Larue County","A_A",21
"4207","KY","Larue County","NHPI_AIC",9
"4208","KY","Larue County","NHPI_A",4
"4209","KY","Laurel County","A_AIC",239
"4210","KY","Laurel County","A_A",189
"4211","KY","Laurel County","NHPI_AIC",13
"4212","KY","Laurel County","NHPI_A",5
"4213","KY","Lawrence County","A_AIC",22
"4214","KY","Lawrence County","A_A",11
"4215","KY","Lawrence County","NHPI_AIC",4
"4216","KY","Lawrence County","NHPI_A",1
"4217","KY","Lee County","A_AIC",10
"4218","KY","Lee County","A_A",8
"4219","KY","Lee County","NHPI_AIC",3
"4220","KY","Lee County","NHPI_A",1
"4221","KY","Leslie County","A_AIC",19
"4222","KY","Leslie County","A_A",18
"4223","KY","Leslie County","NHPI_AIC",5
"4224","KY","Leslie County","NHPI_A",2
"4225","KY","Letcher County","A_AIC",85
"4226","KY","Letcher County","A_A",71
"4227","KY","Letcher County","NHPI_AIC",10
"4228","KY","Letcher County","NHPI_A",4
"4229","KY","Lewis County","A_AIC",19
"4230","KY","Lewis County","A_A",4
"4231","KY","Lewis County","NHPI_AIC",2
"4232","KY","Lewis County","NHPI_A",0
"4233","KY","Lincoln County","A_AIC",38
"4234","KY","Lincoln County","A_A",23
"4235","KY","Lincoln County","NHPI_AIC",7
"4236","KY","Lincoln County","NHPI_A",1
"4237","KY","Livingston County","A_AIC",6
"4238","KY","Livingston County","A_A",4
"4239","KY","Livingston County","NHPI_AIC",1
"4240","KY","Livingston County","NHPI_A",1
"4241","KY","Logan County","A_AIC",81
"4242","KY","Logan County","A_A",46
"4243","KY","Logan County","NHPI_AIC",10
"4244","KY","Logan County","NHPI_A",3
"4245","KY","Lyon County","A_AIC",25
"4246","KY","Lyon County","A_A",14
"4247","KY","Lyon County","NHPI_AIC",2
"4248","KY","Lyon County","NHPI_A",2
"4249","KY","Madison County","A_AIC",667
"4250","KY","Madison County","A_A",530
"4251","KY","Madison County","NHPI_AIC",35
"4252","KY","Madison County","NHPI_A",15
"4253","KY","Magoffin County","A_AIC",14
"4254","KY","Magoffin County","A_A",10
"4255","KY","Magoffin County","NHPI_AIC",1
"4256","KY","Magoffin County","NHPI_A",0
"4257","KY","Marion County","A_AIC",98
"4258","KY","Marion County","A_A",83
"4259","KY","Marion County","NHPI_AIC",19
"4260","KY","Marion County","NHPI_A",9
"4261","KY","Marshall County","A_AIC",63
"4262","KY","Marshall County","A_A",45
"4263","KY","Marshall County","NHPI_AIC",5
"4264","KY","Marshall County","NHPI_A",3
"4265","KY","Martin County","A_AIC",14
"4266","KY","Martin County","A_A",9
"4267","KY","Martin County","NHPI_AIC",11
